  Func                               Cost    Frame   Height
> io_timer_channel_init@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/__/drivers/stm32/drv_io_timer.c.obj       64       36        3
  sPort_send_data                      64       36        2
> deserializeCharSequenceEndianness       64       28        4
  bson_decoder_next                    64       36        2
> deserializeBoolArray                 60       36        3
  pwm_configure_rates                  60       36        3
> deserializeDoubleArray               60       36        3
> deserializeLongDoubleArray           60       36        3
> deserializeUnsignedLongArray         60       36        3
> deserializeUnsignedIntArray          60       36        3
> deserializeLongArray                 60       36        3
  deserializeUnsignedShortArray        60       36        3
  bson_encoder_fini                    60       20        3
  deserializeShortArray                60       36        3
> deserializeIntArray                  60       36        3
> deserializeFloatArray                60       36        3
> bson_encoder_append_bool             60       20        3
  serializeDouble                      56       36        2
> _ZN7LSM303D5ioctlEP4fileim           56        0        7
> _Z28serialize_fw_pos_ctrl_statusPK20fw_pos_ctrl_status_sPcPjP8microCDR       56        0        3
> _Z23serialize_wind_estimatePK15wind_estimate_sPcPjP8microCDR       56        0        3
> _Z20serialize_sensor_magPK12sensor_mag_sPcPjP8microCDR       56        0        3
> _Z22serialize_optical_flowPK14optical_flow_sPcPjP8microCDR       56        0        3
> _Z21serialize_tecs_statusPK13tecs_status_sPcPjP8microCDR       56        0        3
> _Z30serialize_vehicle_status_flagsPK22vehicle_status_flags_sPcPjP8microCDR       56        0        3
> _Z25serialize_geofence_resultPK17geofence_result_sPcPjP8microCDR       56        0        3
  serializeFloat                       56       36        2
> _Z33serialize_multirotor_motor_limitsPK25multirotor_motor_limits_sPcPjP8microCDR       56        0        3
> _Z23serialize_home_positionPK15home_position_sPcPjP8microCDR       56        0        3
> _Z21serialize_vehicle_roiPK13vehicle_roi_sPcPjP8microCDR       56        0        3
> _Z22serialize_sensor_accelPK14sensor_accel_sPcPjP8microCDR       56        0        3
> _ZN7MPU92505ioctlEP4fileim           56        0        4
  bson_decoder_init_file               56       28        2
  _ZN7MPU92505startEv                  56        0        3
> _Z30serialize_filtered_bottom_flowPK22filtered_bottom_flow_sPcPjP8microCDR       56        0        3
  cpuload_initialize_once              56       36        2
  _ZN7MPU60005startEv                  56        0        4
  _ZN13CameraTrigger17enable_keep_aliveEb.part.2       56        0        3
> _Z31serialize_offboard_control_modePK23offboard_control_mode_sPcPjP8microCDR       56        0        3
> _Z22serialize_system_powerPK14system_power_sPcPjP8microCDR       56        0        3
> _Z24serialize_mission_resultPK16mission_result_sPcPjP8microCDR       56        0        3
> _Z33serialize_manual_control_setpointPK25manual_control_setpoint_sPcPjP8microCDR       56        0        3
> _Z26serialize_collision_reportPK18collision_report_sPcPjP8microCDR       56        0        3
> _Z30serialize_vehicle_control_modePK22vehicle_control_mode_sPcPjP8microCDR       56        0        3
> _Z29serialize_vtol_vehicle_statusPK21vtol_vehicle_status_sPcPjP8microCDR       56        0        3
  param_used                           56       12        4
  hrt_call_every@./src/drivers/stm32/CMakeFiles/drivers__stm32.dir/drv_hrt.c.obj       56       36        2
  serializeLongDouble                  56       36        2
> _Z18serialize_airspeedPK10airspeed_sPcPjP8microCDR       56        0        3
> _Z17serialize_cpuloadPK9cpuload_sPcPjP8microCDR       56        0        3
  serializeChar                        56       36        2
> _Z23serialize_follow_targetPK15follow_target_sPcPjP8microCDR       56        0        3
> _Z20serialize_esc_statusPK12esc_status_sPcPjP8microCDR       56        0        3
> _Z21serialize_sensor_gyroPK13sensor_gyro_sPcPjP8microCDR       56        0        3
  serializeSignedChar                  56       36        2
> _Z24serialize_battery_statusPK16battery_status_sPcPjP8microCDR       56        0        3
> _Z21serialize_time_offsetPK13time_offset_sPcPjP8microCDR       56        0        3
  param_size                           56       12        4
> _Z27serialize_position_setpointPK19position_setpoint_sPcPjP8microCDR       56        0        3
  _ZN7LSM303D5startEv                  56        0        4
  serializeBool                        56       36        2
> _Z41serialize_vehicle_local_position_setpointPK33vehicle_local_position_setpoint_sPcPjP8microCDR       56        0        3
  serializeUnsignedShort               56       36        2
> _Z25serialize_ulog_stream_ackPK17ulog_stream_ack_sPcPjP8microCDR       56        0        3
  serializeInt                         56       36        2
> _ZN5PWMIN4initEv                     56        0        3
> _Z26serialize_servorail_statusPK18servorail_status_sPcPjP8microCDR       56        0        3
> _Z26serialize_sensor_preflightPK18sensor_preflight_sPcPjP8microCDR       56        0        3
> _Z31serialize_vehicle_land_detectedPK23vehicle_land_detected_sPcPjP8microCDR       56        0        3
  _ZN6L3GD205startEv                   56        0        3
  serializeUnsignedInt                 56       36        2
> _Z24serialize_vehicle_statusPK16vehicle_status_sPcPjP8microCDR       56        0        3
> _Z24serialize_actuator_armedPK16actuator_armed_sPcPjP8microCDR       56        0        3
> _Z26serialize_parameter_updatePK18parameter_update_sPcPjP8microCDR       56        0        3
> _Z25serialize_ekf2_timestampsPK17ekf2_timestamps_sPcPjP8microCDR       56        0        3
> _Z16serialize_safetyPK8safety_sPcPjP8microCDR       56        0        3
> _Z21serialize_debug_valuePK13debug_value_sPcPjP8microCDR       56        0        3
> _Z20serialize_esc_reportPK12esc_report_sPcPjP8microCDR       56        0        3
> _Z30serialize_vehicle_gps_positionPK22vehicle_gps_position_sPcPjP8microCDR       56        0        3
  serializeShort                       56       36        2
> _Z24serialize_subsystem_infoPK16subsystem_info_sPcPjP8microCDR       56        0        3
> _Z29serialize_vehicle_command_ackPK21vehicle_command_ack_sPcPjP8microCDR       56        0        3
  board_get_mfguid_formated            56       52        2
> _Z17serialize_missionPK9mission_sPcPjP8microCDR       56        0        3
> _Z21serialize_sensor_baroPK13sensor_baro_sPcPjP8microCDR       56        0        3
> _Z32serialize_vehicle_force_setpointPK24vehicle_force_setpoint_sPcPjP8microCDR       56        0        3
  serializeLong                        56       36        2
> _Z19serialize_pwm_inputPK11pwm_input_sPcPjP8microCDR       56        0        3
> hrt_call_every@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/__/drivers/stm32/drv_hrt.c.obj       56       36        2
  serializeUnsignedLong                56       36        2
> _Z20serialize_test_motorPK12test_motor_sPcPjP8microCDR       56        0        3
  _ZN13CameraTrigger21update_intervalometerEv       56        0        3
> _Z28serialize_mc_att_ctrl_statusPK20mc_att_ctrl_status_sPcPjP8microCDR       56        0        3
> _Z26serialize_sensor_selectionPK18sensor_selection_sPcPjP8microCDR       56        0        3
> _Z32serialize_vehicle_rates_setpointPK24vehicle_rates_setpoint_sPcPjP8microCDR       56        0        3
> _Z26serialize_telemetry_statusPK18telemetry_status_sPcPjP8microCDR       56        0        3
> _Z25serialize_distance_sensorPK17distance_sensor_sPcPjP8microCDR       56        0        3
> _ZN6L3GD205ioctlEP4fileim            56        0        7
> _ZN7LSM303D9mag_ioctlEP4fileim       56        0        7
> _Z24serialize_camera_triggerPK16camera_trigger_sPcPjP8microCDR       56        0        3
> _Z31serialize_differential_pressurePK23differential_pressure_sPcPjP8microCDR       56        0        3
> _Z35serialize_position_setpoint_tripletPK27position_setpoint_triplet_sPcPjP8microCDR       56        0        3
> _Z25serialize_vehicle_commandPK17vehicle_command_sPcPjP8microCDR       56        0        3
> get_board_serial                     52       12        3
  frsky_parse_host                     52       52        1
> lock_otp                             52       20        3
  deserializeString                    52       28        3
  F_write_word                         52       20        3
> get_vector_to_next_waypoint_fast       52       52        1
  find_entry                           52       52        1
> add_vector_to_global_position        52       52        1
  bson_decoder_init_buf                48       20        2
  _ZN7sensors8RCUpdate21rc_parameter_map_pollERNS_16ParameterHandlesEb       48        0        3
  map_projection_init                  48       28        2
> io_timer_set_rate@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/__/drivers/stm32/drv_io_timer.c.obj       48       28        2
  frsky_send_data                      48       20        2
  param_for_used_index                 48       28        2
> sched_note_suspend                   48       28        2
> io_timer_set_rate@./src/drivers/stm32/CMakeFiles/drivers__stm32.dir/drv_io_timer.c.obj       48       28        2
> sched_note_resume                    48       28        2
  up_input_capture_get_stats           48       36        2
> input_capture_chan_handler           44       44        1
  _ZN3GPS10task_spawnEiPPcNS_8InstanceE       44        0        2
  pid_set_parameters                   44       44        1
> perf_set_elapsed@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/perf_counter.c.obj       44       44        1
> deserializeIntSequence               44       20        3
> deserializeSignedCharSequence        44       20        3
> deserializeLongDoubleSequence        44       20        3
> deserializeFloatSequence             44       20        3
  _ZN3px46logger6Logger10task_spawnEiPPc       44        0        2
  param_name                           44       12        3
  find_free                            44       44        1
  param_type                           44       12        3
> deserializeLongSequence              44       20        3
> version_tag_to_number                44       44        1
  _ZN5PX4IO20io_set_control_stateEj       44        0        3
> deserializeCharSequence              44       20        3
  _ZN4Ekf210task_spawnEiPPc            44        0        2
  px4_task_spawn_cmd                   44       44        1
  perf_set_elapsed@./src/modules/systemlib/CMakeFiles/modules__systemlib.dir/perf_counter.c.obj       44       44        1
> deserializeUnsignedCharSequence       44       20        3
  _ZN7Sensors10task_spawnEiPPc         44        0        2
  param_get_index                      44       12        3
> deserializeDoubleSequence            44       20        3
> deserializeUnsignedIntSequence       44       20        3
> deserializeUnsignedLongSequence       44       20        3
  _ZN5PX4IO21io_set_control_groupsEv       44        0        4
  controls_init                        40       20        4
  _ZN7Mavlink14display_statusEv        40        0        3
  _ZN9Navigator21get_acceptance_radiusEf       40        0        3
  bson_encoder_init_file               40       20        2
> _ZN5PWMIN12_freeze_testEv            40        0        3
  _ZN17MavlinkLogHandler4sendEy        40        0        5
> hrt_elapsed_time@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/__/drivers/stm32/drv_hrt.c.obj       40       20        2
  _ZN9Navigator13abort_landingEv       40        0        3
  _ZN18ECL_RollController16control_bodyrateERK15ECL_ControlData       40        0        3
  param_value_is_default               40       12        2
